,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,name,id,id_str,type,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,rating
351,777189768882946048,0,0,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",Jeffrey,777189768882946048,777189768882946048,,15695,4895,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False,1.2
352,776813020089548800,0,0,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",Solomon,776813020089548800,776813020089548800,,5358,1373,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True,1.2
353,776113305656188928,0,0,2016-09-14 17:40:06,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://twitter.com/dog_rates/status/776113305656188928/photo/1,Sampson,776113305656188928,776113305656188928,pupper,12891,4930,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False,1.1
354,776088319444877312,0,0,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",,776088319444877312,776088319444877312,,2008,173,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False,1.0
355,775842724423557120,0,0,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",Blue,775842724423557120,775842724423557120,,12820,3033,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True,1.2
356,775733305207554048,0,0,2016-09-13 16:30:07,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://twitter.com/dog_rates/status/775733305207554048/photo/1,Anakin,775733305207554048,775733305207554048,doggo,15189,4529,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False,1.1
357,775729183532220416,0,0,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://twitter.com/dog_rates/status/775729183532220416/photo/1,,775729183532220416,775729183532220416,,14156,5192,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False,1.3
358,775364825476165632,0,0,2016-09-12 16:05:54,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",Finley,775364825476165632,775364825476165632,doggo,8167,3377,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True,1.1
359,775085132600442880,0,0,2016-09-11 21:34:30,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://twitter.com/dog_rates/status/775085132600442880/photo/1,Tucker,775085132600442880,775085132600442880,,17027,5360,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,1.3
360,774639387460112384,0,0,2016-09-10 16:03:16,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",Sprinkles,774639387460112384,774639387460112384,,7377,1966,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker_hound,0.6275930000000001,True,basenji,0.128705,True,Ibizan_hound,0.126282,True,1.0
361,774314403806253056,0,0,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",,774314403806253056,774314403806253056,,23839,6325,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True,1.4
362,773985732834758656,0,0,2016-09-08 20:45:53,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",Winnie,773985732834758656,773985732834758656,pupper,11753,4383,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True,1.1
363,773704687002451968,0,0,2016-09-08 02:09:06,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",Loki,773704687002451968,773704687002451968,,7203,1843,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True,1.2
364,773670353721753600,0,0,2016-09-07 23:52:41,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://twitter.com/dog_rates/status/773670353721753600/photo/1,Shakespeare,773670353721753600,773670353721753600,,5843,1464,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True,1.0
365,773547596996571136,0,0,2016-09-07 15:44:53,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,Chelsea,773547596996571136,773547596996571136,pupper,24144,6970,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,1.1
366,773247561583001600,0,0,2016-09-06 19:52:39,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://twitter.com/dog_rates/status/773247561583001600/photo/1,Chip,773247561583001600,773247561583001600,,10255,3619,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True,1.0
367,772193107915964416,0,0,2016-09-03 22:02:38,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,Willem,772193107915964416,772193107915964416,pupper,6572,1566,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True,1.2
368,772152991789019136,0,0,2016-09-03 19:23:13,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,"https://twitter.com/dog_rates/status/772152991789019136/photo/1,https://twitter.com/dog_rates/status/772152991789019136/photo/1",,772152991789019136,772152991789019136,,4124,1270,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True,1.0
369,772102971039580160,0,0,2016-09-03 16:04:27,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://twitter.com/dog_rates/status/772102971039580160/photo/1,Penny,772102971039580160,772102971039580160,,4386,1047,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True,1.1
370,771770456517009408,0,0,2016-09-02 18:03:10,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://twitter.com/dog_rates/status/771770456517009408/photo/1,Davey,771770456517009408,771770456517009408,,13154,3837,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,1.1
371,771380798096281600,0,0,2016-09-01 16:14:48,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,"https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1",Fizz,771380798096281600,771380798096281600,,11546,5775,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True,1.1
372,771136648247640064,0,0,2016-09-01 00:04:38,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://twitter.com/dog_rates/status/771136648247640064/photo/1,Dixie,771136648247640064,771136648247640064,,10068,3285,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False,1.1
373,771014301343748096,0,0,2016-08-31 15:58:28,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,https://twitter.com/dog_rates/status/771014301343748096/photo/1,,771014301343748096,771014301343748096,,7535,1869,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False,0.7
374,770787852854652928,0,0,2016-08-31 00:58:39,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://twitter.com/dog_rates/status/770787852854652928/photo/1,Winston,770787852854652928,770787852854652928,,5419,1378,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True,1.0
375,770772759874076672,0,0,2016-08-30 23:58:40,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://twitter.com/dog_rates/status/770772759874076672/photo/1,Sebastian,770772759874076672,770772759874076672,,5674,1588,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True,1.1
376,770293558247038976,0,0,2016-08-29 16:14:30,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://twitter.com/dog_rates/status/770293558247038976/photo/1,Jackson,770293558247038976,770293558247038976,,6817,1677,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True,1.0
377,770069151037685760,0,0,2016-08-29 01:22:47,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,https://twitter.com/dog_rates/status/770069151037685760/photo/1,Carbon,770069151037685760,770069151037685760,,8272,2595,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True,1.0
378,769695466921623552,0,0,2016-08-28 00:37:54,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,https://twitter.com/dog_rates/status/769695466921623552/photo/1,Titan,769695466921623552,769695466921623552,,6993,1878,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True,1.3
379,769212283578875904,0,0,2016-08-26 16:37:54,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,https://twitter.com/dog_rates/status/769212283578875904/photo/1,DonDon,769212283578875904,769212283578875904,,5907,1926,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True,1.2
380,768970937022709760,0,0,2016-08-26 00:38:52,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,https://twitter.com/dog_rates/status/768970937022709760/video/1,Kirby,768970937022709760,768970937022709760,,15764,7382,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False,1.2
381,768855141948723200,0,0,2016-08-25 16:58:45,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,https://twitter.com/dog_rates/status/768855141948723200/photo/1,Jesse,768855141948723200,768855141948723200,,4589,1015,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True,1.1
382,768609597686943744,0,0,2016-08-25 00:43:02,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,https://twitter.com/dog_rates/status/768609597686943744/photo/1,Lou,768609597686943744,768609597686943744,,4500,1359,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True,1.0
383,768596291618299904,0,0,2016-08-24 23:50:10,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,https://twitter.com/dog_rates/status/768596291618299904/photo/1,Oakley,768596291618299904,768596291618299904,,5506,1438,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True,1.2
384,768193404517830656,0,0,2016-08-23 21:09:14,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,https://twitter.com/dog_rates/status/768193404517830656/photo/1,Gerald,768193404517830656,768193404517830656,doggo,11922,3987,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False,0.8
385,767884188863397888,0,0,2016-08-23 00:40:31,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,"https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1",Tito,767884188863397888,767884188863397888,,5208,1586,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,coral_reef,0.32774000000000003,False,cliff,0.157182,False,lakeside,0.0488096,False,1.0
386,766793450729734144,0,0,2016-08-20 00:26:19,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,https://twitter.com/dog_rates/status/766793450729734144/photo/1,Rufus,766793450729734144,766793450729734144,,5557,1534,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.07269860000000003,True,1.0
387,766693177336135680,0,0,2016-08-19 17:47:52,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,https://twitter.com/dog_rates/status/766693177336135680/photo/1,Brudge,766693177336135680,766693177336135680,,4415,891,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355,True,vizsla,0.015031999999999997,True,Rhodesian_ridgeback,0.00963084,True,1.1
388,766423258543644672,0,0,2016-08-18 23:55:18,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,"https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://twitter.com/dog_rates/status/766423258543644672/photo/1",Shadoe,766423258543644672,766423258543644672,,6577,1787,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True,0.9
389,766069199026450432,0,0,2016-08-18 00:28:24,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,https://twitter.com/dog_rates/status/766069199026450432/photo/1,Juno,766069199026450432,766069199026450432,,4679,983,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,redbone,0.484855,True,beagle,0.4375270000000001,True,basset,0.0105854,True,1.2
390,765719909049503744,0,0,2016-08-17 01:20:27,Twitter for iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,https://twitter.com/dog_rates/status/765719909049503744/photo/1,Brat,765719909049503744,765719909049503744,,7888,2423,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True,1.2
391,765395769549590528,0,0,2016-08-16 03:52:26,Twitter for iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,https://twitter.com/dog_rates/status/765395769549590528/photo/1,my,765395769549590528,765395769549590528,,28592,3802,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True,1.3
392,765371061932261376,0,0,2016-08-16 02:14:15,Twitter for iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,"https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://twitter.com/dog_rates/status/765371061932261376/photo/1",Louie,765371061932261376,765371061932261376,pupper,7730,2423,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,golden_retriever,0.829456,True,Labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True,1.1
393,765222098633691136,0,0,2016-08-15 16:22:20,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://twitter.com/dog_rates/status/765222098633691136/photo/1,Gromit,765222098633691136,765222098633691136,,12695,3813,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True,1.0
394,764857477905154048,0,0,2016-08-14 16:13:27,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,https://twitter.com/dog_rates/status/764857477905154048/photo/1,Aubie,764857477905154048,764857477905154048,,6991,1983,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.038373800000000007,True,1.2
395,764259802650378240,0,0,2016-08-13 00:38:30,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,"https://twitter.com/dog_rates/status/764259802650378240/photo/1,https://twitter.com/dog_rates/status/764259802650378240/photo/1",Kota,764259802650378240,764259802650378240,,6608,1709,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German_shepherd,0.973677,True,malinois,0.025949700000000003,True,kelpie,0.000191568,True,1.0
396,763183847194451968,0,0,2016-08-10 01:23:03,Twitter for iPhone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,https://twitter.com/dog_rates/status/763183847194451968/photo/1,Clark,763183847194451968,763183847194451968,,5924,1667,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False,0.8
397,762699858130116608,0,0,2016-08-08 17:19:51,Twitter for iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,https://twitter.com/dog_rates/status/762699858130116608/photo/1,Leela,762699858130116608,762699858130116608,,13317,4082,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False,1.1
398,762316489655476224,0,0,2016-08-07 15:56:28,Twitter for iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,https://twitter.com/dog_rates/status/762316489655476224/photo/1,Scout,762316489655476224,762316489655476224,,5266,1267,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False,1.1
399,762035686371364864,0,0,2016-08-06 21:20:40,Twitter for iPhone,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,https://twitter.com/dog_rates/status/762035686371364864/video/1,,762035686371364864,762035686371364864,,34891,17542,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1,home_theater,0.06315180000000001,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False,1.4
400,761976711479193600,0,0,2016-08-06 17:26:19,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,"https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1",Shelby,761976711479193600,761976711479193600,,5903,2270,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True,1.2
401,761745352076779520,0,0,2016-08-06 02:06:59,Twitter for iPhone,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,https://twitter.com/dog_rates/status/761745352076779520/photo/1,,761745352076779520,761745352076779520,,4652,963,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,1,paddle,0.393118,False,canoe,0.17808800000000002,False,lakeside,0.0997126,False,1.1
402,761672994376806400,0,0,2016-08-05 21:19:27,Twitter for iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,https://twitter.com/dog_rates/status/761672994376806400/video/1,,761672994376806400,761672994376806400,,54064,32665,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False,1.0
403,761599872357261312,0,0,2016-08-05 16:28:54,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",https://twitter.com/dog_rates/status/761599872357261312/photo/1,Sephie,761599872357261312,761599872357261312,,4504,1315,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.12972999999999998,True,1.1
404,761334018830917632,0,0,2016-08-04 22:52:29,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,https://twitter.com/dog_rates/status/761334018830917632/photo/1,Bruce,761334018830917632,761334018830917632,,5697,1624,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian_elkhound,0.8229360000000001,True,malinois,0.08615249999999999,True,German_shepherd,0.06333290000000001,True,1.0
405,761292947749015552,0,0,2016-08-04 20:09:17,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,https://twitter.com/dog_rates/status/761292947749015552/photo/1,Bonaparte,761292947749015552,761292947749015552,,4881,1238,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True,1.1
406,761227390836215808,0,0,2016-08-04 15:48:47,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,https://twitter.com/dog_rates/status/761227390836215808/photo/1,Albert,761227390836215808,761227390836215808,,5814,1739,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.054523400000000014,True,1.0
